id,date,title,url,development_type,primary_industry,primary_company,second_company,parent_category,story_type,company_type,shelf_life,user_needs,impact_score
565561,2026-07-22T23:49:54,Quick Commerce Discounting Wars Nearing End: Eternal CEO,https://inc42.com/buzz/quick-commerce-discounting-wars-nearing-end-eternal-ceo/,Business Updates,,blinkit,,News,Follow Up,Listed Startup,3 Days,Inform Me,0.37
565546,2026-07-22T20:25:15,"InCred Finance’s FY26 Profit Increases 17% YoY To ₹438 Cr, Revenue Up 36%",https://inc42.com/buzz/incred-finances-fy26-profit-increases-17-yoy-to-%e2%82%b9438-cr-revenue-up-36/,Startup Financials,,incred-holdings-limited,,News,Others,Late Stage Startup,3 Days,Inform Me,0.585
565528,2026-07-22T19:33:06,Manufacturing Startups To Watch: 5 Startups That Caught Our Eye In July,https://inc42.com/startups/manufacturing-startups-to-watch-5-startups-that-caught-our-eye-in-july/,,Manufacturing Solutions,,,Startup Stories,Series,,30 Days,Inform Me,0.27
565524,2026-07-22T18:55:08,Ayr Energy Files Counter Claim Against IPO-Bound Zetwerk,https://inc42.com/buzz/ayr-energy-files-counter-claim-against-ipo-bound-zetwerk/,Controversies,,zetwerk,,News,Others,Late Stage Startup,3 Days,Inform Me,0.453
565514,2026-07-22T17:08:21,IndiaMART Shares Sink 7.5% To 52-Week Low As Paid Supplier Concerns Mount,https://inc42.com/buzz/indiamart-shares-sink-7-5-to-52-week-low-as-paid-supplier-concerns-mount/,Business Updates,,indiamart,,News,Others,Listed Startup,3 Days,Inform Me,0.37
565501,2026-07-22T16:12:28,InGovern Asks SEBI To Examine Meesho’s GST Disclosures,https://inc42.com/buzz/ingovern-asks-sebi-to-examine-meeshos-gst-disclosures/,Controversies,,meesho,,News,Others,Listed Startup,3 Days,Inform Me,0.49
565125,2026-07-22T16:00:19,Soket AI Wants To Turn The Language Gap In AI Into India’s Edge,https://inc42.com/startups/soket-ai-wants-to-turn-the-language-gap-in-ai-into-indias-edge/,,,soket-ai,,Startup Stories,Others,Early Stage Startup,14 Days,Inform Me,0.282
565499,2026-07-22T15:51:15,Blinkit’s Q1 Adjusted EBITDA Rises To ₹102 Cr; ‘Others’ Losses Rise On Nugget R&D,https://inc42.com/buzz/blinkits-q1-adjusted-ebitda-rises-to-%e2%82%b9102-cr-others-losses-rise-on-nugget-rd/,Business Updates,,blinkit,,News,Others,Listed Startup,3 Days,Inform Me,0.471
565492,2026-07-22T15:18:12,Eternal Q1 Profit Nearly Triples To ₹92 Cr Despite Sequential Decline,https://inc42.com/buzz/eternal-q1-profit-rises-3x-yoy-to-%e2%82%b992-cr-but-declines-47-sequentially/,Startup Financials,,blinkit,,News,Series,Listed Startup,3 Days,Inform Me,0.588
565361,2026-07-22T15:14:14,Why India Is Betting On Chip Design Startups With ₹1.25 Lakh Cr ISM 2.0,https://inc42.com/features/why-india-semiconductor-chip-design-startups-with-ism/,,Semiconductors,,,In-Depth,Follow Up,,7 Days,Inform Me,0.3
565483,2026-07-22T14:20:39,Aye Finance Q1 Profit Jumps 144% YoY To ₹74.5 Cr,https://inc42.com/buzz/aye-finance-q1-profit-jumps-144-yoy-to-%e2%82%b974-5-cr/,Startup Financials,,aye-finance,,News,Others,Listed Startup,3 Days,Inform Me,0.584
565470,2026-07-22T12:47:11,"Smartworks Posts ₹13 Cr Profit In Q1, Revenue Zooms 44% YoY To ₹546 Cr",https://inc42.com/buzz/smartworks-posts-%e2%82%b913-cr-profit-in-q1-revenue-zooms-44-yoy-to-%e2%82%b9546-cr/,Startup Financials,,smartworks,,News,Others,Listed Startup,3 Days,Inform Me,0.627
565454,2026-07-22T12:22:53,"Orbit Achieved, Scale Pending: Why India’s Space Startups Need State-Backed Capital",https://inc42.com/resources/orbit-achieved-scale-pending-why-indias-space-startups-need-state-backed-capital/,Government & Policies,,3one4-capital,,Resources,Others,Investors,3 Days,Give Me Perspective,0.352
565456,2026-07-22T11:10:46,"Bira 91 Founder Ankur Jain Steps Down, Gives Up 17.8% Stake In Settlement",https://inc42.com/buzz/bira-91-founder-ankur-jain-steps-down-gives-up-17-8-stake-in-settlement/,Controversies,,bira-91,,News,Others,Late Stage Startup,3 Days,Inform Me,0.453
565443,2026-07-22T11:00:08,The AI Blueprint For Fashion Ecommerce,https://inc42.com/features/the-ai-blueprint-for-fashion-ecommerce/,,AI,,,In-Depth,Series,,14 Days,Inform Me,0.3
565404,2026-07-22T09:53:30,Beyond Broking: How Zerodha Is Restacking Its Revenue Pyramid,https://inc42.com/features/beyond-broking-how-zerodha-is-restacking-its-revenue-pyramid/,,,zerodha,,In-Depth,Follow Up,Late Stage Startup,3 Days,Give Me Perspective,0.438
565430,2026-07-22T08:00:24,"Zerodha’s Second Act, IndiaMART’s Q1 Snapshot & More",https://inc42.com/buzz/zerodhas-second-act-indiamarts-q1-snapshot-more/,Business Updates,,zerodha,,News,Inc42 Daily Brief,Early Stage Startup,3 Days,Inform Me,0.207
565438,2026-07-22T01:34:27,InMobi Ropes In Four Bankers To Helm Its $1 Bn IPO,https://inc42.com/buzz/inmobi-ropes-in-four-bankers-to-helm-its-1-bn-ipo/,Startup IPO,,inmobi,,News,Others,Late Stage Startup,3 Days,Inform Me,0.809
565425,2026-07-22T00:02:16,Paytm Eyes New Horizons With Enterprise AI & Wallet Revival,https://inc42.com/buzz/paytm-eyes-new-horizons-with-enterprise-ai-wallet-revival/,Business Updates,,paytm,,News,Follow Up,Listed Startup,3 Days,Inform Me,0.37
565370,2026-07-21T16:40:29,"IndiaMART Q1: Profit Rises 12% YoY To ₹172 Cr, Plans Lending Foray",https://inc42.com/buzz/indiamart-q1-profit-rises-12-yoy-to-%e2%82%b9172-cr-plans-lending-foray/,Startup Financials,,indiamart,,News,Series,Listed Startup,3 Days,Inform Me,0.602
565369,2026-07-21T16:36:22,Can Cent’s One-Scan Protocol Outdo India’s Legacy Preventive Healthcare Players?,https://inc42.com/startups/can-cents-one-scan-protocol-outdo-indias-legacy-preventive-healthcare-players/,,,tbd,,Startup Stories,Others,Early Stage Startup,3 Days,Give Me Perspective,0.207
565355,2026-07-21T15:00:34,Zaggle To Acquire 20% Stake In Unobanc To Bolster Cross-Border Payments,https://inc42.com/buzz/zaggle-to-acquire-20-stake-in-unobanc-to-bolster-cross-border-payments/,Startup Funding & Investments,,zaggle,,News,Others,Listed Startup,3 Days,Inform Me,0.53
565352,2026-07-21T14:48:24,BlueStone Rallies 20% After Reporting Third Consecutive Profitable Quarter,https://inc42.com/buzz/bluestone-touches-upper-circuit-after-reporting-third-consecutive-profitable-quarter/,Startup Financials,,bluestone,,News,Others,Listed Startup,3 Days,Inform Me,0.49
565338,2026-07-21T14:14:51,"E2E Networks Reports ₹44 Cr Profit In Q1, Revenue Zooms 3.3X YoY",https://inc42.com/buzz/e2e-networks-reports-%e2%82%b944-cr-profit-in-q1-revenue-zooms-3-3x-yoy/,Startup Financials,,e2e-networks,,News,Series,Listed Startup,3 Days,Inform Me,0.573
565329,2026-07-21T12:34:45,MS Dhoni Invests In Rooftop Solar Startup SolarSquare,https://inc42.com/buzz/ms-dhoni-invests-in-rooftop-solar-startup-solarsquare/,Startup Funding & Investments,,solarsquare,,News,Others,Growth Stage Startup,3 Days,Inform Me,0.43
565324,2026-07-21T11:36:28,Traveltech Startup 30 Sundays Raises ₹61 Cr To Expand AI-Powered Holiday Planning,https://inc42.com/buzz/traveltech-startup-30-sundays-raises-%e2%82%b961-cr-to-expand-ai-powered-holiday-planning/,Startup Funding & Investments,,30-sundays,,News,Others,Growth Stage Startup,3 Days,Inform Me,0.52
565314,2026-07-21T11:23:11,"LenDenClub Parent’s Profit Jumps 183% To ₹96 Cr In FY26, Eyes Merchant Lending Foray",https://inc42.com/buzz/lendenclub-profit-jumps-183-to-%e2%82%b996-cr-in-fy26-eyes-merchant-lending-foray/,Startup Financials,,lendenclub,,News,Exclusive,Growth Stage Startup,3 Days,Inform Me,0.639
565296,2026-07-21T11:00:00,The End Of The ROAS Era In D2C?,https://inc42.com/features/the-end-of-the-roas-era-in-d2c/,,D2C,,,In-Depth,Series,,3 Days,Inform Me,0.3
565303,2026-07-21T10:19:48,"Ather Energy Raises ₹1,300 Cr Via QIP At ₹1,202 Per Share",https://inc42.com/buzz/ather-energy-raises-%e2%82%b91300-cr-via-qip-at-%e2%82%b91202-per-share/,Startup Funding & Investments,,ather-energy,,News,Others,Listed Startup,3 Days,Inform Me,0.686
565281,2026-07-21T08:00:52,"Paytm’s Q1 Show, NVIDIA’s New GPU Game Plan & More",https://inc42.com/buzz/paytms-q1-show-nvidias-new-gpu-game-plan-more/,Startup Financials,,paytm,,News,Inc42 Daily Brief,Listed Startup,3 Days,Inform Me,0.49
565289,2026-07-21T06:00:18,"Transition VC Launches ₹1,500 Cr Fund To Back Deeptech Startups",https://inc42.com/buzz/transition-vc-launches-%e2%82%b91500-cr-fund-to-back-deeptech-startups/,Fund Launches,,transition-venture-capital,,News,Others,Investors,3 Days,Inform Me,0.471
565266,2026-07-20T22:54:23,Paytm’s Board Shoots Down Proposal To Issue Bonus Shares,https://inc42.com/buzz/paytms-board-shoots-down-bonus-share-proposal/,Business Updates,,paytm,,News,Others,Listed Startup,3 Days,Inform Me,0.37
565260,2026-07-20T22:32:03,"Paytm Mints ₹220 Cr Profit In Q1, Revenue Up 28% To ₹2,448 Cr",https://inc42.com/buzz/paytm-mints-%e2%82%b9220-cr-profit-in-q1-revenue-up-28-to-%e2%82%b92448-cr/,Startup Financials,,paytm,,News,Series,Listed Startup,3 Days,Inform Me,0.659
565257,2026-07-20T20:29:29,Wealthtech Startup Veriqus Raises ₹387 Cr To Build AI-Led Investment Platform,https://inc42.com/buzz/wealthtech-startup-veriqus-raises-%e2%82%b9387-cr-to-build-ai-led-investment-platform/,Startup Funding & Investments,,veriqus group,,News,Others,Early Stage Startup,3 Days,Inform Me,0.497
565252,2026-07-20T19:48:14,"BlueStone Q1: Profit At ₹6 Cr, Revenue Jumps 50% YoY To ₹737 Cr",https://inc42.com/buzz/bluestone-q1-profit-at-%e2%82%b96-cr-revenue-jumps-50-yoy-to-%e2%82%b9737-cr/,Startup Financials,,bluestone,,News,Series,Listed Startup,3 Days,Inform Me,0.633
565239,2026-07-20T18:01:42,Scapia Announces ₹20 Cr ESOP Buyback,https://inc42.com/buzz/scapia-announces-%e2%82%b920-cr-esop-buyback/,Business Updates,,scapia,,News,Others,Growth Stage Startup,3 Days,Inform Me,0.336
565223,2026-07-20T17:01:37,Norwest Co-Leads $40 Mn Round In Raghu Vamsi Aerospace,https://inc42.com/buzz/norwest-capital-co-leads-40-mn-round-in-raghu-vamsi-aerospace/,Startup Funding & Investments,,raghu vamsi aerospace group,,News,Others,Late Stage Startup,3 Days,Inform Me,0.619
565214,2026-07-20T16:17:14,Exclusive: Redcliffe Labs To Acquire Megavision Diagnostics In ₹40 Cr Deal,https://inc42.com/buzz/exclusive-redcliffe-labs-to-acquire-megavision-diagnostics-in-%e2%82%b940-cr-deal/,Startup Mergers & Acquisitions,,redcliffe-labs,,News,Exclusive,Growth Stage Startup,3 Days,Explain To Me,0.741
565212,2026-07-20T14:57:03,Turtlemint Surges 13.5% After Reporting Maiden Profitable Quarter,https://inc42.com/buzz/turtlemint-surges-13-5-after-reporting-maiden-profitable-quarter/,Business Updates,,turtlemint,,News,Others,Listed Startup,3 Days,Inform Me,0.37
565205,2026-07-20T13:53:20,Cosmoserve Says Soft Robotic Capture Demo Gathered Key Data Despite Glitch,https://inc42.com/buzz/cosmoserve-says-soft-robotic-capture-demo-gathered-key-data-despite-glitch/,Business Updates,,cosmoserve-space,,News,Others,Early Stage Startup,3 Days,Inform Me,0.207
565199,2026-07-20T13:15:28,Plazza Bags $15 Mn To Expand Quick Medicine Delivery Business,https://inc42.com/buzz/plazza-bags-15-mn-to-expand-quick-medicine-delivery-business/,Startup Funding & Investments,,plazza,,News,Others,Early Stage Startup,3 Days,Inform Me,0.473
565145,2026-07-20T12:59:21,"NVIDIA Wants To Solve India’s GPU Compute Problem, But At What Cost?",https://inc42.com/features/nvidia-wants-to-solve-indias-gpu-compute-problem-but-at-what-cost/,,AI,,,In-Depth,Others,,7 Days,Inform Me,0.3
565176,2026-07-20T08:00:47,"Skyroot Scripts History, Weekly Funding Rundown & More",https://inc42.com/buzz/skyroot-scripts-history-weekly-funding-rundown-more/,Business Updates,,skyroot,,News,Inc42 Daily Brief,Late Stage Startup,3 Days,Inform Me,0.333
565146,2026-07-20T06:00:42,Why Groww Wants To Be Everything At Once,https://inc42.com/features/why-groww-wants-to-be-everything-at-once/,,,groww,,In-Depth,Series,Listed Startup,3 Days,Give Me Perspective,0.475
565137,2026-07-19T11:00:42,BigBasket’s Retreat,https://inc42.com/features/bigbaskets-retreat/,,,bigbasket,,In-Depth,Series,Indian Corporates,3 Days,Give Me Perspective,0.4
565053,2026-07-18T17:00:15,Meet The 50 D2C Brands From D2CX By Inc42’s 8th Cohort,https://inc42.com/startups/meet-the-50-d2c-brands-from-d2cx-by-inc42s-8th-cohort/,,,tbd,,Startup Stories,Listicle,Early Stage Startup,14 Days,Inform Me,0.282
565118,2026-07-18T15:58:52,"New-Age Tech Stocks: Fino Payments Bank Surges 29%, Go Digit Leads Weekly Losers",https://inc42.com/buzz/new-age-tech-stocks-fino-payments-bank-surges-29-go-digit-leads-weekly-losers/,Industry Trends,Startup Ecosystem,,,News,Series,,7 Days,Inform Me,0.35
565099,2026-07-18T13:23:17,Supreme Court Seeks Snapdeal’s Reply In Prescription Drug Sale Case,https://inc42.com/buzz/supreme-court-seeks-snapdeals-reply-in-prescription-drug-sale-case/,Controversies,,snapdeal,,News,Others,Late Stage Startup,3 Days,Inform Me,0.453
565074,2026-07-18T12:07:01,Skyroot Creates History With India’s First Private Orbital Rocket Launch,https://inc42.com/buzz/history-beckons-skyroot-lifts-off-with-indias-first-private-orbital-mission/,Business Updates,,skyroot,,News,Others,Growth Stage Startup,3 Days,Inform Me,0.27
565061,2026-07-18T09:30:28,From Emergent To Neo Group  — Indian Startups Raised $281 Mn This Week,https://inc42.com/buzz/from-emergent-to-neo-group-indian-startups-raised-281-mn-this-week/,Startup Funding & Investments,Startup Ecosystem,,,News,Series,,3 Days,Inform Me,0.524
565066,2026-07-18T01:20:34,Reliance Retail’s EBITDA Erodes In Q1 Amid Q-Comm Expansion,https://inc42.com/buzz/reliance-retails-ebitda-erodes-in-q1-amid-q-comm-expansion/,Startup Financials,,reliance-retail,,News,Series,Indian Corporates,3 Days,Inform Me,0.415
565048,2026-07-17T20:32:44,MakeMyTrip Files Confidentially For India IPO,https://inc42.com/buzz/makemytrip-files-confidentially-for-india-ipo/,Startup IPO,,makemytrip,,News,Spot News,Listed Startup,3 Days,Inform Me,0.65
565045,2026-07-17T20:05:46,"IPO-Bound Jio Platforms’ Q1 Profit Jumps 9% YoY To ₹7,764 Cr",https://inc42.com/buzz/ipo-bound-jio-platforms-q1-profit-jumps-9-yoy-to-%e2%82%b97764-cr/,Business Updates,,tbd,,News,Others,Listed Startup,3 Days,Inform Me,0.565
565041,2026-07-17T18:53:48,"Profitability, Geopolitical Concerns Weigh On Zepto’s IPO Valuation",https://inc42.com/buzz/profitability-geopolitical-concerns-weigh-on-zeptos-ipo-valuation/,Startup IPO,,zepto,,News,Others,Late Stage Startup,3 Days,Inform Me,0.613
565039,2026-07-17T18:41:57,"Turtlemint Turns Profitable In Q4, Posts PAT Of ₹3 Cr",https://inc42.com/buzz/turtlemint-turns-profitable-in-q4-posts-pat-of-%e2%82%b93-cr/,Startup Financials,,turtlemint,,News,Series,Listed Startup,3 Days,Inform Me,0.52
565020,2026-07-17T18:21:59,Decoding Meesho’s Zero-Commission Model & Seller-Centric Revenue Engine,https://inc42.com/features/decoding-meesho-business-model-seller-centric-revenue-engine/,,,meesho,,In-Depth,Others,Listed Startup,30 Days,Give Me Perspective,0.475
565027,2026-07-17T18:18:20,Why RBI’s Data Governance Push Puts Fintech Partners In A Spot,https://inc42.com/features/why-rbis-data-governance-push-puts-fintech-partners-in-a-spot/,,Banking,,,In-Depth,Others,,3 Days,Explain To Me,0.3
565003,2026-07-17T17:00:32,Khosla Ventures Backed upliance.ai Launches AI-Powered 12L Smart Oven,https://inc42.com/buzz/khosla-ventures-backed-upliance-ai-launches-ai-powered-12l-smart-oven/,Business Updates,,up,,News,BrandLabs,Growth Stage Startup,14 Days,Inform Me,0.345
564662,2026-07-17T13:04:27,DPDP Is Coming Fast But Indian Startups Are Moving At Different Speeds,https://inc42.com/features/dpdp-act-compliance-indian-startups-moving-at-different-speeds/,,Startup Ecosystem,nobroker,,In-Depth,Follow Up,Government,30 Days,Inform Me,0.35
564978,2026-07-17T13:00:29,WeWork India Sinks 10% As Q1 Net Loss Weighs On Investor Sentiment,https://inc42.com/buzz/wework-india-sinks-10-as-q1-net-loss-weighs-on-investor-sentiment/,Business Updates,,wework-india,,News,Others,Listed Startup,3 Days,Inform Me,0.37
564959,2026-07-17T11:46:02,BYJU’S Inches Closer To Resolving Aakash Dispute After Creditors’ Nod,https://inc42.com/buzz/byjus-inches-closer-to-resolving-aakash-dispute-after-creditors-nod/,Controversies,,byjus,,News,Others,Late Stage Startup,3 Days,Inform Me,0.453
564943,2026-07-17T11:22:35,Kissht Receives Certification For Mutual Fund Distribution,https://inc42.com/buzz/kissht-receives-certification-for-mutual-fund-distribution/,Business Updates,,kissht,,News,Others,Listed Startup,3 Days,Inform Me,0.37
564929,2026-07-17T08:00:34,"JFS’ Profitability Flex, Reo.Dev Bags $11 Mn & More",https://inc42.com/buzz/jfs-profitability-flex-reo-dev-bags-11-mn-more/,Startup Financials,,reo.dev,,News,Inc42 Daily Brief,International Company,3 Days,Inform Me,0.476
564917,2026-07-16T21:49:51,PhysicsWallah Acquires Majority Stake In Sarrthi IAS For ₹72 Cr,https://inc42.com/buzz/physicswallah-acquires-majority-stake-in-sarrthi-ias-for-%e2%82%b972-cr/,Startup Mergers & Acquisitions,,physicswallah,,News,Others,Listed Startup,3 Days,Inform Me,0.703
564916,2026-07-16T21:43:48,Neo Group Nets ₹350 Cr From Peak XV Partners To Strengthen Wealthtech Play,https://inc42.com/buzz/neo-group-nets-%e2%82%b9350-cr-from-peak-xv-partners-to-strengthen-wealthtech-play/,Startup Funding & Investments,,tbd,,News,Others,Late Stage Startup,3 Days,Inform Me,0.62
564910,2026-07-16T21:12:20,"WeWork Back In The Red In Q1 FY27, Reports ₹4 Cr Loss",https://inc42.com/buzz/wework-back-in-the-red-in-q1-fy27-reports-%e2%82%b94-cr-loss/,Startup Financials,,wework-india,,News,Spot News,Listed Startup,3 Days,Inform Me,0.525
564906,2026-07-16T20:17:56,"Ahead Of Mission II, Spacetech Soonicorn Agnikul Ropes In Ex-ISRO Chairman Somanath As Board Observer",https://inc42.com/buzz/ahead-of-mission-ii-spacetech-soonicorn-agnikul-ropes-in-ex-isro-chairman-somanath-as-board-observer/,People & Culture,,agnikul,,News,Others,Growth Stage Startup,3 Days,Inform Me,0.27
564885,2026-07-16T19:33:27,B2B Garment Manufacturing Platform Groyyo Raises ₹90 Cr To Expand Supplier Network,https://inc42.com/buzz/b2b-garment-manufacturing-platform-groyyo-raises-%e2%82%b990-cr-to-expand-supplier-network/,Startup Funding & Investments,,groyyo,,News,Others,Growth Stage Startup,3 Days,Inform Me,0.528
564896,2026-07-16T19:04:12,Mutual Funds Raise Meesho Bets As Early Foreign Investors Trim Stakes,https://inc42.com/buzz/mutual-funds-raise-meesho-bets-as-early-foreign-investors-trim-stakes/,Business Updates,,meesho,,News,Others,Listed Startup,3 Days,Inform Me,0.37
564888,2026-07-16T18:56:18,"logcat.ai Bags $2.5 Mn To Build AI Platform For Android, Linux Engineering",https://inc42.com/buzz/logcat-ai-bags-2-5-mn-to-build-ai-platform-for-android-linux-engineering/,Startup Funding & Investments,,logcat.ai,,News,Others,Early Stage Startup,3 Days,Inform Me,0.435
564893,2026-07-16T18:35:08,Jio Financial Services Q1: Profit Surges 2.6X YoY To ₹830 Cr,https://inc42.com/buzz/jio-financial-services-q1-profit-surges-2-6x-yoy-to-%e2%82%b9830-cr/,Startup Financials,,tbd,,News,Series,Listed Startup,3 Days,Inform Me,0.636
564877,2026-07-16T18:01:11,Inside Cosmos Diamonds’ Bootstrapped Push Into India’s Lab-Grown Jewellery Market,https://inc42.com/startups/inside-cosmos-diamonds-bootstrapped-push-into-indias-lab-grown-jewellery-market/,,,cosmos-diamonds,,Startup Stories,BrandLabs,Early Stage Startup,14 Days,Inform Me,0.282
564859,2026-07-16T17:30:30,"Aina Raises $5.5 Mn From Info Edge, Others To Build AI Hardware Interface",https://inc42.com/buzz/aina-raises-5-5-mn-from-info-edge-ventures-360-one-asset-to-build-ai-native-interfaces/,Startup Funding & Investments,,aina,,News,Others,Early Stage Startup,3 Days,Inform Me,0.451
564847,2026-07-16T15:24:47,Aurum PropTech To Acquire Housing.com For ₹458 Cr,https://inc42.com/buzz/aurum-proptech-to-acquire-housing-com-for-%e2%82%b9458-cr/,Startup Mergers & Acquisitions,,aurum-proptech,,News,Spot News,Listed Startup,3 Days,Inform Me,0.743
564840,2026-07-16T15:08:38,Former Rippling Cofounder Prasanna Sankar Raises $15 Mn For Vorflux After 0xPPL Shutdown,https://inc42.com/buzz/former-rippling-cofounder-prasanna-sankar-raises-15-mn-for-vorflux-after-0xppl-shutdown/,Business Updates,,vorflux,,News,Follow Up,Early Stage Startup,3 Days,Inform Me,0.313
564831,2026-07-16T14:27:16,Beauty Products Manufacturer Naturis Cosmetics Nets ₹100 Cr To Expand Capacity,https://inc42.com/buzz/beauty-products-manufacturer-naturis-cosmetics-nets-%e2%82%b9100-cr-to-expand-capacity/,Startup Funding & Investments,,naturis-cosmetics,,News,Others,Growth Stage Startup,3 Days,Inform Me,0.53
564820,2026-07-16T12:30:57,Physical AI Startup SwitchOn Raises $8 Mn To Scale Manufacturing Inspection,https://inc42.com/buzz/physical-ai-startup-switchon-raises-8-mn-to-scale-manufacturing-inspection/,Startup Funding & Investments,,switchon,,News,Others,Growth Stage Startup,3 Days,Inform Me,0.522
564812,2026-07-16T11:41:26,Laundry Startup Quick Clean Raises ₹133 Cr To Expand Its Footprint,https://inc42.com/buzz/laundry-startup-quick-clean-raises-%e2%82%b9133-cr-to-expand-its-footprint/,Startup Funding & Investments,,quick clean,,News,Others,Growth Stage Startup,3 Days,Inform Me,0.536
564804,2026-07-16T09:00:30,Exclusive: AI Sales Intelligence Startup Reo.Dev Raises $11.3 Mn To Expand In US,https://inc42.com/buzz/exclusive-ai-sales-intelligence-startup-reo-dev-raises-11-3-mn-to-expand-in-us/,Startup Funding & Investments,,reo-dev,,News,Exclusive,Growth Stage Startup,3 Days,Inform Me,0.679
564794,2026-07-16T08:00:28,"India’s 132nd Unicorn, Groww’s Q1 Profit Run & More",https://inc42.com/buzz/indias-132nd-unicorn-growws-q1-profit-run-more/,Startup Funding & Investments,,emergent,,News,Inc42 Daily Brief,Growth Stage Startup,3 Days,Inform Me,0.43
564776,2026-07-15T22:01:08,"Ather Opens QIP, Sets Floor Price Of ₹1,169.70 Per Share",https://inc42.com/buzz/ather-opens-qip-sets-floor-price-of-%e2%82%b91169-70-per-share/,Startup Funding & Investments,,ather-energy,,News,Others,Listed Startup,3 Days,Inform Me,0.53
564773,2026-07-15T21:58:23,Peak XV-Backed Finova Capital’s FY26 PAT Dips 11% To ₹165 Cr,https://inc42.com/buzz/peak-xv-backed-finova-capitals-fy26-pat-dips-11-to-%e2%82%b9165-cr/,Startup Financials,,finova-capital,,News,Series,Growth Stage Startup,3 Days,Inform Me,0.501
564762,2026-07-15T21:15:21,Files Related To India’s Largest Nuclear Plant Surface On Dark Web,https://inc42.com/buzz/files-related-to-indias-largest-nuclear-plant-surface-on-dark-web/,Business Updates,TBD,,,News,Others,,3 Days,Inform Me,0.195
564745,2026-07-15T19:11:22,TVS’ Home Credit Acquires Varthana Finance To Expand Lending Footprint,https://inc42.com/buzz/tvs-home-credit-acquires-varthana-finance-to-expand-lending-footprint/,Startup Mergers & Acquisitions,,home credit india,,News,Others,Growth Stage Startup,3 Days,Inform Me,0.51
564735,2026-07-15T19:02:30,How Bolna AI Is Helping Enterprises Win The Voice AI Race,https://inc42.com/startups/how-bolna-ai-is-helping-enterprises-to-win-the-voice-ai-race/,,,bolna,,Startup Stories,Series,Early Stage Startup,3 Days,Inform Me,0.207
564713,2026-07-15T17:30:45,Emergent Joins Unicorn Club After Raising $130 Mn At $1.5 Bn Valuation,https://inc42.com/buzz/emergent-joins-unicorn-club-after-raising-130-mn-at-1-5-bn-valuation/,Startup Funding & Investments,,emergent,,News,Others,Late Stage Startup,3 Days,Inform Me,0.692
564723,2026-07-15T17:11:21,Promom Bags ₹30 Cr From Fireside Ventures To Expand Mom & Baby Care Portfolio,https://inc42.com/buzz/promom-bags-%e2%82%b930-cr-from-fireside-ventures-to-expand-mom-baby-care-portfolio/,Startup Funding & Investments,,promom,,News,Others,Early Stage Startup,3 Days,Inform Me,0.442
564707,2026-07-15T16:11:22,"Centre Doubles Down On Mobile Manufacturing With ₹62,500 Cr Scheme",https://inc42.com/buzz/centre-doubles-down-on-mobile-manufacturing-with-%e2%82%b962500-cr-scheme/,Government & Policies,,tbd,,News,Others,Government,3 Days,Inform Me,0.565
564700,2026-07-15T15:39:45,Cabinet Approves ₹1.28 Lakh Cr Semicon 2.0 To Boost India’s Chip Ecosystem,https://inc42.com/buzz/cabinet-approves-%e2%82%b91-28-lakh-cr-semicon-2-0-to-boost-indias-chip-ecosystem/,Government & Policies,Semiconductors,,,News,Others,,3 Days,Inform Me,0.315
564694,2026-07-15T15:20:09,"Ather Energy To Raise ₹1,200 Cr To Fuel Next Phase Of Growth",https://inc42.com/buzz/ather-energy-to-raise-%e2%82%b91200-cr-to-fuel-next-phase-of-growth/,Business Updates,,ather-energy,,News,Others,Late Stage Startup,3 Days,Inform Me,0.486
564685,2026-07-15T14:19:22,Healthy Snacking Brand Open Secret Raises ₹50 Cr To Scale Offline Presence,https://inc42.com/buzz/healthy-snacking-brand-open-secret-raises-%e2%82%b950-cr-to-scale-offline-presence/,Startup Funding & Investments,,open-secret,,News,Others,Growth Stage Startup,3 Days,Inform Me,0.515
564682,2026-07-15T13:54:48,BigBasket To Slash Geographical Presence By Half To 40 Cities: Report,https://inc42.com/buzz/bigbasket-to-slash-geographical-presence-by-half-to-40-cities-report/,Business Updates,,bigbasket,,News,Others,Late Stage Startup,3 Days,Inform Me,0.333
564632,2026-07-15T13:39:31,AI Startups To Watch: 5 Startups That Caught Our Eye In July,https://inc42.com/startups/ai-startups-to-watch-5-startups-that-caught-our-eye-in-july/,,AI,,,Startup Stories,Series,,30 Days,Inform Me,0.27
564655,2026-07-15T13:37:09,The Black Box Era Of Enterprise AI Is Ending As Customer-Controlled AI Takes Spotlight,https://inc42.com/resources/the-black-box-era-of-enterprise-ai-is-ending-as-customer-controlled-ai-takes-spotlight/,Industry Trends,Horizontal Enterprise AI,,,Resources,Others,,3 Days,Give Me Perspective,0.275
564647,2026-07-15T11:53:09,Groww Q1: Profit Surges 94% YoY To ₹735 Cr,https://inc42.com/buzz/groww-q1-profit-surges-94-yoy-to-%e2%82%b9735-cr/,Startup Financials,,groww,,News,Others,Listed Startup,3 Days,Inform Me,0.633
564631,2026-07-15T11:00:50,"Ather Energy Hits 52-Week High After Hero MotoCorp Announces ₹1,000 Cr Investment",https://inc42.com/buzz/ather-energy-hits-52-week-high-after-hero-motocorp-announces-%e2%82%b91000-cr-investment/,Business Updates,,ather-energy,,News,Others,Listed Startup,3 Days,Inform Me,0.52
